$1......2.......3.......4.......5.......6.......7.......8.......
GRID         455        0.16625 0.00125 0.      
GRID         456        0.1675  0.00125 0.      
GRID         457        0.16875 0.00125 0.      
GRID         458        0.17    0.00125 0.      
GRID         459        0.17125 0.00125 0.      
GRID         460        0.1725  0.00125 0.      
GRID         461        0.17375 0.00125 0.      
GRID         462        0.175   0.00125 0.      
GRID         463        0.17625 0.00125 0.      
GRID         464        0.1775  0.00125 0.      
GRID         465        0.17875 0.00125 0.      
GRID         466        0.18    0.00125 0.      
GRID         467        0.18125 0.00125 0.      
GRID         468        0.1825  0.00125 0.      
GRID         469        0.18375 0.00125 0.      
GRID         470        0.185   0.00125 0.      
GRID         471        0.18625 0.00125 0.      
GRID         472        0.1875  0.00125 0.      
GRID         473        0.18875 0.00125 0.      
GRID         474        0.19    0.00125 0.      
GRID         475        0.19125 0.00125 0.      
GRID         476        0.1925  0.00125 0.      
GRID         477        0.19375 0.00125 0.      
GRID         478        0.195   0.00125 0.      
GRID         479        0.19625 0.00125 0.      
GRID         480        0.1975  0.00125 0.      
GRID         481        0.19875 0.00125 0.      
GRID         482        0.2     0.00125 0.      
GRID         483        0.20125 0.00125 0.      
GRID         484        0.2025  0.00125 0.      
GRID         485        0.20375 0.00125 0.      
GRID         486        0.205   0.00125 0.      
GRID         487        0.20625 0.00125 0.      
GRID         488        0.2075  0.00125 0.      
GRID         489        0.20875 0.00125 0.      
GRID         490        0.21    0.00125 0.      
GRID         491        0.21125 0.00125 0.      
GRID         492        0.2125  0.00125 0.      
GRID         493        0.21375 0.00125 0.      
GRID         494        0.215   0.00125 0.      
GRID         495        0.21625 0.00125 0.      
GRID         496        0.2175  0.00125 0.      
GRID         497        0.21875 0.00125 0.      
GRID         498        0.22    0.00125 0.      
GRID         499        0.22125 0.00125 0.      
GRID         500        0.2225  0.00125 0.      
GRID         501        0.22375 0.00125 0.      
GRID         502        0.225   0.00125 0.      
GRID         503        0.22625 0.00125 0.      
GRID         504        0.2275  0.00125 0.      
GRID         505        0.22875 0.00125 0.      
GRID         506        0.23    0.00125 0.      
GRID         507        0.23125 0.00125 0.      
GRID         508        0.2325  0.00125 0.      
GRID         509        0.23375 0.00125 0.      
GRID         510        0.235   0.00125 0.      
GRID         511        0.23625 0.00125 0.      
GRID         512        0.2375  0.00125 0.      
GRID         513        0.23875 0.00125 0.      
GRID         514        0.24    0.00125 0.      
GRID         515        0.24125 0.00125 0.      
GRID         516        0.2425  0.00125 0.      
GRID         517        0.24375 0.00125 0.      
GRID         518        0.245   0.00125 0.      
GRID         519        0.24625 0.00125 0.      
GRID         520        0.2475  0.00125 0.      
GRID         521        0.24875 0.00125 0.      
GRID         522        0.25    0.00125 0.      
GRID         523        0.25125 0.00125 0.      
GRID         524        0.2525  0.00125 0.      
GRID         525        0.25375 0.00125 0.      
GRID         526        0.255   0.00125 0.      
GRID         527        0.25625 0.00125 0.      
GRID         528        0.2575  0.00125 0.      
GRID         529        0.25875 0.00125 0.      
GRID         530        0.26    0.00125 0.      
GRID         531        0.26125 0.00125 0.      
GRID         532        0.2625  0.00125 0.      
GRID         533        0.26375 0.00125 0.      
GRID         534        0.265   0.00125 0.      
GRID         535        0.26625 0.00125 0.      
GRID         536        0.2675  0.00125 0.      
GRID         537        0.26875 0.00125 0.      
GRID         538        0.27    0.00125 0.      
GRID         539        0.27125 0.00125 0.      
GRID         540        0.2725  0.00125 0.      
GRID         541        0.27375 0.00125 0.      
GRID         542        0.275   0.00125 0.      
GRID         543        0.27625 0.00125 0.      
GRID         544        0.2775  0.00125 0.      
GRID         545        0.27875 0.00125 0.      
GRID         546        0.28    0.00125 0.      
GRID         547        0.28125 0.00125 0.      
GRID         548        0.2825  0.00125 0.      
GRID         549        0.28375 0.00125 0.      
GRID         550        0.285   0.00125 0.      
GRID         551        0.28625 0.00125 0.      
GRID         552        0.2875  0.00125 0.      
GRID         553        0.28875 0.00125 0.      
GRID         554        0.29    0.00125 0.      
GRID         555        0.29125 0.00125 0.      
GRID         556        0.2925  0.00125 0.      
GRID         557        0.29375 0.00125 0.      
GRID         558        0.295   0.00125 0.      
GRID         559        0.29625 0.00125 0.      
GRID         560        0.2975  0.00125 0.      
GRID         561        0.29875 0.00125 0.      
GRID         562        0.3     0.00125 0.      
GRID         563        0.30125 0.00125 0.      
GRID         564        0.3025  0.00125 0.      
GRID         565        0.30375 0.00125 0.      
GRID         566        0.305   0.00125 0.      
GRID         567        0.30625 0.00125 0.      
GRID         568        0.3075  0.00125 0.      
GRID         569        0.30875 0.00125 0.      
GRID         570        0.31    0.00125 0.      
GRID         571        0.31125 0.00125 0.      
GRID         572        0.3125  0.00125 0.      
GRID         573        0.31375 0.00125 0.      
GRID         574        0.315   0.00125 0.      
GRID         575        0.31625 0.00125 0.      
GRID         576        0.3175  0.00125 0.      
GRID         577        0.31875 0.00125 0.      
GRID         578        0.32    0.00125 0.      
GRID         579        0.32125 0.00125 0.      
GRID         580        0.3225  0.00125 0.      
GRID         581        0.32375 0.00125 0.      
GRID         582        0.325   0.00125 0.      
GRID         583        0.32625 0.00125 0.      
GRID         584        0.3275  0.00125 0.      
GRID         585        0.32875 0.00125 0.      
GRID         586        0.33    0.00125 0.      
GRID         587        0.33125 0.00125 0.      
GRID         588        0.3325  0.00125 0.      
GRID         589        0.33375 0.00125 0.      
GRID         590        0.335   0.00125 0.      
GRID         591        0.33625 0.00125 0.      
GRID         592        0.3375  0.00125 0.      
GRID         593        0.33875 0.00125 0.      
GRID         594        0.34    0.00125 0.      
