$1......2.......3.......4.......5.......6.......7.......8.......
GRID           1        0.      0.      0.      
GRID         641        0.2633330.0033330.      
GRID         642        0.265   0.0033330.      
GRID         643        0.2666670.0033330.      
GRID         644        0.2683330.0033330.      
GRID         645        0.27    0.0033330.      
GRID         646        0.2716670.0033330.      
GRID         647        0.2733330.0033330.      
GRID         648        0.275   0.0033330.      
GRID         649        0.2766670.0033330.      
GRID         650        0.2783330.0033330.      
GRID         651        0.28    0.0033330.      
GRID         652        0.2816670.0033330.      
GRID         653        0.2833330.0033330.      
GRID         654        0.285   0.0033330.      
GRID         655        0.2866670.0033330.      
GRID         656        0.2883330.0033330.      
GRID         657        0.29    0.0033330.      
GRID         658        0.2916670.0033330.      
GRID         659        0.2933330.0033330.      
GRID         660        0.295   0.0033330.      
GRID         661        0.2966670.0033330.      
GRID         662        0.2983330.0033330.      
GRID         663        0.3     0.0033330.      
GRID         664        0.3016670.0033330.      
GRID         665        0.3033330.0033330.      
GRID         666        0.305   0.0033330.      
GRID         667        0.3066670.0033330.      
GRID         668        0.3083330.0033330.      
GRID         669        0.31    0.0033330.      
GRID         670        0.3116670.0033330.      
GRID         671        0.3133330.0033330.      
GRID         672        0.315   0.0033330.      
GRID         673        0.3166670.0033330.      
GRID         674        0.3183330.0033330.      
GRID         675        0.32    0.0033330.      
GRID         676        0.3216670.0033330.      
GRID         677        0.3233330.0033330.      
GRID         678        0.325   0.0033330.      
GRID         679        0.3266670.0033330.      
GRID         680        0.3283330.0033330.      
GRID         681        0.33    0.0033330.      
GRID         682        0.3316670.0033330.      
GRID         683        0.3333330.0033330.      
GRID         684        0.335   0.0033330.      
GRID         685        0.3366670.0033330.      
GRID         686        0.3383330.0033330.      
GRID         687        0.34    0.0033330.      
GRID         688        0.3416670.0033330.      
GRID         689        0.3433330.0033330.      
GRID         690        0.345   0.0033330.      
GRID         691        0.3466670.0033330.      
GRID         692        0.3483330.0033330.      
GRID         693        0.35    0.0033330.      
GRID         694        0.3516670.0033330.      
GRID         695        0.3533330.0033330.      
GRID         696        0.355   0.0033330.      
GRID         697        0.3566670.0033330.      
GRID         698        0.3583330.0033330.      
GRID         699        0.36    0.0033330.      
GRID         700        0.3616670.0033330.      
GRID         701        0.3633330.0033330.      
GRID         702        0.365   0.0033330.      
GRID         703        0.3666670.0033330.      
GRID         704        0.3683330.0033330.      
GRID         705        0.37    0.0033330.      
GRID         706        0.3716670.0033330.      
GRID         707        0.3733330.0033330.      
GRID         708        0.375   0.0033330.      
GRID         709        0.3766670.0033330.      
GRID         710        0.3783330.0033330.      
GRID         711        0.38    0.0033330.      
GRID         712        0.3816670.0033330.      
GRID         713        0.3833330.0033330.      
GRID         714        0.385   0.0033330.      
GRID         715        0.3866670.0033330.      
GRID         716        0.3883330.0033330.      
GRID         717        0.39    0.0033330.      
GRID         718        0.3916670.0033330.      
GRID         719        0.3933330.0033330.      
GRID         720        0.395   0.0033330.      
GRID         721        0.3966670.0033330.      
GRID         722        0.3983330.0033330.      
GRID         723        0.4     0.0033330.      
GRID         724        0.      0.005   0.      
GRID         725        0.0016660.005   0.      
GRID         726        0.0033330.005   0.      
GRID         727        0.005   0.005   0.      
GRID         728        0.0066660.005   0.      
GRID         729        0.0083330.005   0.      
GRID         730        0.01    0.005   0.      
GRID         731        0.0116660.005   0.      
GRID         732        0.0133330.005   0.      
GRID         733        0.015   0.005   0.      
GRID         734        0.0166660.005   0.      
GRID         735        0.0183330.005   0.      
GRID         736        0.02    0.005   0.      
GRID         737        0.0216660.005   0.      
GRID         738        0.0233330.005   0.      
GRID         739        0.025   0.005   0.      
GRID         740        0.0266660.005   0.      
